Date;Time;Route;Registration;Aboard;Aboard Passangers;Aboard Crew;Fatalities;Fatalities Passangers;Fatalities Crew;Location,Operator,AC Type
12/01/1974;11:10;Columbus - Washington D.C.;N54328;92;85;7;92;85;7;Near Berryville, Virginia,Trans World Airlines,Boeing B-727-231
12/01/1974;19:26;New York City, NY - Buffalo, NY;N274US;3;0;3;3;0;3;Bear Mountain,  Thiells, New York,Northwest Orient Airlines,Boeing B-727-251
12/04/1974;04:58;Irkutsk - Kazachinskoye;49342/12985;18;11;7;13;11;2;Irkutsk, Russia,Aeroflot,Antonov An-2 / Antonov An-12
12/04/1974;22:15;Surabaya - Jeddah;PH-MBH;191;182;9;191;182;9;Near Maskeliya, Sri Lanka,Martinair Holland NV,McDonnell Douglas DC-8-55F
12/11/1974;;Old Harbor - Kodiac;N1583V;5;4;1;5;4;1;Near Old Harbors, Alaska,Kodiak Airways,Grumman G-21
12/12/1974;;;;54;53;1;54;53;1;Near Moc Hoa, South Vietnam,Military - Vietnamese Air Force,Boeing Vertol CH-47 (helicopter)
12/14/1974;11:01;Bukhara - Dushanbe;CCCP-87630;19;15;4;7;7;0;Bukhara, Uzbekistan,Aeroflot,Yakovlev 40
12/22/1974;13:30;Ciudad Bolivar - Maturin - Caracas;YV-C-AVM;77;71;6;77;71;6;Maturin, Venezuela,Aerovias Venezolanas SA (Venezuela),McDonnell Douglas DC-9-14
12/29/1974;;Oradea - Sibiu - Bucharest;YR-AMD;33;28;5;33;28;5;Near Sibiu, Romania,Tarom,Antonov AN-24RV
12/29/1974;;Tikal - Guatemala City;TG-HTM;24;21;3;24;213;3;Tikal, Guatemala,Edwin Ortiz,Lockheed 18 LodeStar
01/03/1975;;Da Lat - Nha Trang;ST-1;9;6;3;9;6;3;Near Nha Trang, Vietnam,Air America,Fairchild C-123K
01/08/1975;08:30;San Vicente del Caguan - Florencia;FAC-688;21;17;4;21;17;4;Near Doncello, Colombia,SATENA,Douglas DC-3
01/09/1975;16:07;Ontario - Los Angeles;N6383;14;10;4;14;10;4;Whittier, California,Golden West Airlines / Private,de Hav Can. DHC-6 Tw Otter 100/ Cessna
01/15/1975;17:21;Berlin - Budapest;HA-MOH;9;0;9;9;0;9;Budapest, Hunary,Malev Hungarian Airlines,Ilyushin IL-18V
01/16/1975;;Vientiane - Sam Neua; CCCP-70417;16;14;2;16;14;2;Xam Neua, Laos,Aeroflot,Antonov AN-12
01/30/1975;18:50;Izmir - Istanbul;TC-JAP;42;38;4;42;38;4;Istanbul, Turkey,Turkish Airlines (THY),Fokker F-28 Fellowship 1000
01/30/1975;;Santo Domingo - Port-au-Prince;HI-222;30;27;3;2;1;1;Santo Domingo, Dominican Republic,Linea Aérea Nacional,Douglas DC-3-313
02/01/1975;08:58;Lawton, OK - Huntsville, TX;N15HC;16;14;2;5;3;2;Houston, Texas,Horizon Properties,Douglas DC-3C
02/03/1975;23:10;Manila - Iligan;RP-C1028;33;29;4;33;29;4;Manila, Philippines,Philippine Air Lines,Hawker Siddeley HS-748 2
02/09/1975;17:30;Hohn - Chania;5063;40;35;5;40;35;5;Souda, Crete,Military - Deutsche Luftwaffe,Transall C-160
02/16/1975;19:00;Fairbanks - Happy Valley Camp;N77DG;3;0;3;3;0;3;Fairbanks, Alaska,Pacific Alaska Airlines,Douglas DC-6BF
02/22/1975;22:12;Medellin, Colombia - Miami, Florida;HK-1972;5;0;5;5;0;5;Medellin, Colombia,Aerocondor,Canadair CL-44
02/27/1975;06:33;Sao Paulo - Bauru;PP-SBE;15;13;2;15;13;2;Near Sao Paulo, Brazil,VASP,Embraer 110C Bandeirante
03/12/1975;18:30;;XV-NUJ;26;20;6;26;20;6;Pleiku, South Vietnam,Air Vietnam (South Vietnam),Douglas DC-4
03/16/1975;13:40;El Palomar AB - San Carlos de Bariloche;TC-72;55;50;5;55;50;5;Near Barito, Argentina,Military - Argentine Air Force,Fokker F-27 Friendship 400M
03/18/1975;;;ST-ADB;6;4;2;5;3;2;Singa, Sudan,Sudan Airways,de Havilland Canada DHC-6 Twin Otter 100
03/18/1975;10:04;Terney - Amgu;CCCP-05655;12;10;2;7;6;1;Near Terney, Russia,Aeroflot,Antonov An-2
03/20/1975;23:15;Clark AFB - Japan;64-0641;16;12;4;16;12;4;Near Quilcene, Washington,Military - U.S. Air Force,Lockheed C-141A (L.300)
04/04/1975;16:30;Saigon - Clark - Los Angeles;68-218;330;314;16;155;150;5;Saigon, South Vietnam,Military - U.S. Air Force,Lockheed C-5A Galaxy
05/13/1975;21:15;Nakhom Phanom AB - Utapao AB;68-10933;23;19;4;23;19;4;Near Sakon Nakhon, Thailand,Military - U.S. Air Force,Sikorsky CH-53C (helicopter)
06/03/1975;;Legaspi - Manilla;RP-C1184;64;59;5;1;1;0;Manila, Philippines,Philippine Air Lines,BAC One-Eleven 524FF
06/17/1975;;Sao Paulo - Porto Nacional - Pedro Afonso - Belém;PP-VDN;15;11;4;1;0;1;Pedro Alfonso, Brazil,Varig,Hawker Siddeley HS-748-235 Srs. 2A
06/24/1975;16:05;New Orleans - New York City;N8845E;124;116;8;113;107;6;JFK Airport, New York, New York,Eastern Air Lines,Boeing B-727-225
06/26/1975;22:28;Detroit, MI - Peducah, KY;N791A;2;1;1;2;1;1;Toledo, Ohio,Hamilton Aviation,Beechcraft E18S
07/10/1975;;Bogota  - Barranquilla;HK-1976;4;0;4;2;0;2;Bogota, Colombia,Aerovias Condor,Lockheed L-188AF Electra
07/15/1975;12:34;Yerevan - Batumi;CCCP-87475;40;35;5;40;35;5;Near Batumi, Georgia, USSR,Aeroflot,Yakovlev YAK-40
07/31/1975;;Hualien - Taipei;B-2029;75;70;5;27;27;0;Taipei, Taiwan,Far Eastern Air Transport,Vickers 837 Viscount
08/03/1975;04:30;Paris - Agadir;JY-AEE;188;181;7;188;181;7;Near Immouzer, Morocco,Alia Royal Jordanian Airlines,Boeing B-707-321C
08/03/1975;19:30;Veracruz - Managua;412;20;17;3;20;17;3;Off Amapala, Honduras,Military - Nicaraguan Air Force,Douglas DC-47
08/07/1975;16:11;Denver - Wichita;N88777;131;124;7;0;0;0;Denver, Colorado,Continental Airlines,Boeing B-727-224
08/09/1975;10:27;Chita - Bagdarin;"	 CCCP-52056";11;6;5;11;6;5;Bagdarin, Russia,Aeroflot,Ilyushin IL-14M
08/15/1975;22:01;;CCCP-87323;38;34;4;23;21;2;Krasnovodsk, USSR,Aeroflot,Yakovlev YAK-40
08/20/1975;01:15;Prague, Czechoslovakia - Damascus, Syria;OK-DBF;128;117;11;126;115;11;Near Damascus, Syria,Ceskoslovenske Aerolinie,Ilyushin IL-62
08/30/1975;13:57;Nome - Gambell;N4904;32;28;4;10;7;3;Near Gambell, Alaska,Wien Air Alaska,Fairchild F-27B
09/01/1975;08:00;Stuttgart - Leipzig;DM-SCD;34;28;6;27;24;3;Leipzig-Halle, East Germany,Interflug,Tupolev TU-134
09/11/1975;10:20;Bahar Dar - Debra Marcos;ET-ABX;9;6;3;1;1;0;Near Bahar Dar, Ethiopia,Ethiopian Airlines,Douglas C-47-DL
09/24/1975;;Jakarta - Palembang;PK-GVC;61;57;4;25;21;4;Near Palembang, Indonesia,Garuda Indonesia Airlines,Fokker F-28 Fellowship 1000
09/30/1975;02:40;Budapest - Beirut, Lebanon;HA-LCI;60;50;10;60;50;10;Off Beirut, Lebanon,Malev Hungarian Airlines,Tupolev TU-154B
09/30/1975;;Bogota - Barranquilla;HK-1272;4;0;4;4;0;4;Barranquilla, Colombia,AVIANCA,Boeing 727-24C
10/22/1975;16:53;"	Syktyvkar - Vologda - Novgorod - Riga";CCCP-87458;6;2;4;6;2;4;Novgorod, Russia,Aeroflot,Yakovlev Yak-40
10/23/1975;19:28;Mount Isa - Cairns;VH-CLS;11;8;3;11;8;3;Cairns Airport, Queensland, Australia,Connair,de Havilland DH114 Heron 2E
10/27/1975;06:45;Tomonoco - La Paz;TAM-44;67;63;4;67;63;4;Tomonoco, Bolivia,TAM (Bolivia),Convair CV-440-12
10/30/1975;09:20;Tivat - Praha;YU-AJO;120;115;5;75;71;4;Near Prague, Czechoslovakia,Inex Adria Aviopromet,McDonnell Douglas DC-9-32
11/03/1975;10:02;;N90057;9;8;1;9;8;1;Gulf of Mexico,Petroleum Helicopter,Bell 212
11/17/1975;22:14;Tbilisi - Sukhumi;CCCP-46467;38;33;5;38;33;5;Near Sukhumi, Georgia, USSR,Aeroflot,Antonov AN-24
11/18/1975;;Uaxactun - Flores;TG-AGA;22;18;4;15;11;4;Caoba, Guatemala,Aviateca,Douglas DC-3
11/20/1975;19:38;"	Rostov, Russia - 	Kharkov, Ukraine";CCCP-46349;50;46;4;19;18;1;Kharkov, Ukraine, USSR,Aeroflot,Antonov AN-24
11/22/1975;;Sofia - Varna;LZ-ANA;48;45;3;3;2;1;Sofia, Bulgaria,Balkan Bulgarian Airlines,Antonov AN-24B
11/25/1975;18:50;;11;20;11;9;20;11;9;Near Bir Lahfan, Egypt,Military - Israel  Air Force,Lockheed C-130 Hercules
11/29/1975;;;N6645Y;6;5;1;6;5;1;Hertfordshire, England,Private,Piper PA-23-250 Aztec
12/26/1975;14:49;Denver, CO - Grandby, CO;N133MA;9;8;1;9;8;1;Rollinsville, Colorado,Star Aviation,Mitsubishi MU-2B
01/01/1976;05:30;Beirut - Dubai;OD-AFT;82;67;15;82;67;15;Near Al Qaysumah, Saudi Arabia,Middle East Airlines,Boeing B-720B-023B
01/03/1976;17:58;Anchorage, AK - Deadhorse, AK;N651LJ;6;4;2;6;4;2;Anchorage, Alaska,Winship Air,Lear Jet 24A
01/03/1976;10:05;Moscow - Vnukovo;CCCP-45036;61;56;5;61;56;5;Moscow, Russia,Aeroflot,Tupolev TU-124
01/08/1976;;;RP-C2135;7;6;1;7;6;1;Mactan Island, Philippines,Philippine Aerotransport,Britten-Norman BN-2A-21 Islander
01/18/1976;15:44;;CP- 573;10;7;3;7;4;3;Near San Borja, Bolivia,Frigorifico Maniqui,Douglas C-47
01/20/1976;07:15;Loja - Guayaquil;FAE-683;42;36;6;34;28;6;Near Loja, Ecuador,TAME,Hawker Siddeley HS-748-246
01/21/1976;;Guangzhou - Changsha;B-492;40;36;4;40;36;4;Near Shanghai, China,CAAC,Antonov AN-24
01/22/1976;;Chapecó - Erechim - Porto Alegre;PT-TBD;11;9;2;9;7;2;Chapeco, Brazil,Transbrasil,Embraer 110C Bandeirante
02/04/1976;;Santa Maria - Curacao;HK-1389;3;0;3;3;0;3;Off Santa Maria, Colombia,LAC Colombia,Douglas DC-6A
02/08/1976;10:44;Burbank - Ontario;N901MA;6;1;5;3;1;2;Van Nuys, California,Mercer Airlines,Douglas DC-6
02/09/1976;08:15;Irkutsk - Novosibirsk;CCCP-42327;124;104;10;24;15;9;Irkutsk, Russia,Aeroflot,Tupolev TU-104A
02/21/1976;16:33;St. Thomas, VI - St. Croix, VI;N4772C;11;10;1;5;5;0;St. Croix, Virgin Islands,Antilles Air,Grumman G-21A seaplane
03/01/1976;;;YR-ILO;9;5;4;6;3;3;Sibiu, Romania,Tarom,Ilyushin II-14P
03/02/1976;;Camiri - Itaguasurenda;TAM-76;22;18;4;19;15;4;Southeastern Bolivia,TAM (Bolivia),IAI Arava 201
03/06/1976;00:58;Moscow - Yerevan;CCCP-75408;111;100;11;111;100;11;Near Voronezh, Russia,Aeroflot,Ilyushin IL-18E
03/07/1976;11:07;South Nanek, AK - Dillingham, AK;N91142;4;3;1;4;3;1;Igiugig, Alaska,Kodiak Western Alaska Airlines,Cessna 207
04/02/1976;;Florencia - Puerto Asis;FAC-676;16;14;2;5;4;1;Near Puerto Asis, Colombia,SATENA,Douglas DC-3
04/05/1976;08:19;Juneau - Ketchikan;N124AS;50;45;5;1;1;0;Ketchikan, Alaska,Alaska Airlines,Boeing B-727-81
04/14/1976;;;LV-HHB;34;31;3;34;31;3;Neuquen, Argentina,Yacimientos Petroliferos Fiscales,Hawker Siddeley HS-748 2
04/23/1976;08:08;;N8167J;12;11;1;12;11;1;Gulf of Mexico,Petroleum Helicopter,Bell 205 A-1 helicopter
04/27/1976;15:10;New York City - Saint Thomas;N1963;88;81;7;37;35;2;St. Thomas, Virgin Islands,American Airlines,Boeing B-727-95
05/05/1976;;;RP-C2140;10;8;2;4;4;0;Camuigan, Philippines,Philippine Aerotransport,Britten-Norman BN-2A-21 Islander
05/09/1976;16:30;Terhan, Iran - Madrid, Spain - McGuire AFB, New Jersey;5-283;17;7;10;17;7;10;Near Cuneca, Spain,Military - Imperial Iranian Air Force,Boeing B-747-131F
05/15/1976;10:48;;CCCP-46534;52;46;6;52;46;6;Chernigov, Ukraine, USSR,Aeroflot,Antonov AN-24
05/23/1976;12:30;Davao City - Manila;RP-C1161;87;77;10;14;14;0;Zamboanga, Philipines,Philippine Air Lines,BAC One-Eleven 527FK
06/01/1976;07:48;"	Luanda - Malabo - N’Djamena - Tripoli - Moscow";CCCP-85102;45;35;10;45;35;10;Nacias Nguema, Equatorial Guinea,Aeroflot,Tupolev TU-154A
06/04/1976;00:47;Wake Island - Guam - Manila;RP-C1061;45;33;12;45;33;12;Agana, Guam,Air Manila,Lockheed 188A Electra
06/06/1976;15:41;Labuan - Kota Kinabalu;9M-ATZ;11;10;1;11;10;1;Off Kota Kinabalu, Malaysia,Sabah Air,GAF Nomad N-22B
06/27/1976;;Tel-Aviv - Athens - Paris;F-BVGG;258;NULL;NULL;7;NULL;NULL;Entebbe, Uganda,Air France,Airbus A300
07/05/1976;;;;17;NULL;NULL;17;NULL;NULL;Daiku, Burma,Military - Burma Air Force,Douglas C-47
07/28/1976;09:37;Prague - Bratislava;OK-NAB;79;73;6;76;70;6;Bratislava, Czechoslovakia,Ceskoslovenske Aerolinie,Ilyushin IL-18L
08/02/1976;;Tehran, Iran - Seoul, Korea;HL7412;5;0;5;5;0;5;Near Tehran, Iran,Korean Airlines,Boeing 707-373
08/09/1976;12:30;Moron - Canary Islands;T4/11-352;32;28;4;12;12;0;"Moron AFB, Spain 	 Moron AFB, Spain 	 Moron AFB, Spain,Military - Spanish Air Force,Douglas C-54E"
08/15/1976;08:35;Quito - Cuenca;HC-ARS;59;55;4;59;55;4;Andes Mountains, Ecuador,SAETA,Vickers Viscount 785D
08/28/1976;;Ho Chi Minh City - Bangkok;F-BSGZ;20;15;5;1;1;0;Ho Chi Minh City, Vietnam,Air France,Sud Aviation SE 210 Caravelle III
08/28/1976;12:40;McGuire AFB - Mildenhall RAF;67-0006;18;4;14;18;4;14;Near Thorney, England,Military - U.S. Air Force,Lockheed C-141A (L.300)
09/02/1976;17:15;;N9172F;4;3;1;3;2;1;Hawk Inlet, Alaska,Temsco Helicopter - Air Taxi,Hughes 369HS
09/03/1976;21:45;Caracas - Praira da Vitoria;7772;68;58;10;68;58;10;Lajes, Azores, Portugal,Military - Venezuelan Air Force,Lockheed C-130H
09/09/1976;13:51;Donetsk - Sochi /Rostov na Donu - Kerch;CCCP46518/87772;64;55;9;64;55;9;Off Adler, Russia,Aeroflot / Aeroflot,Antonov AN-24 / Yakovlev Yak-40
09/10/1976;10:15;Split - Koln / London - Istanbul;YU-AJR/G-AWZT;176;162;14;176;162;14;Near Gaj, Hrvatska, Yugoslavia,Inex Adria Aviopromet / British Airways,McDonnell Douglas DC-9-31 / Trident 3B
09/19/1976;23:15;Istanbul - Antalya;TC-JBH;154;146;8;154;146;8;Karatepe Mountains, Turkey,Turkish Airlines (THY),Boeing B-727-2F2
09/26/1976;08:30;Kenneth Ingalls Sawyer - Oscoda-Wurtsmith;61-0296;20;15;5;15;12;3;Near Alpena, Michigan,Military - U.S. Air Force,Boeing KC-135A
10/04/1976;;Sharjah - Djibouti City - Nairobi;TZ-ARC;4;0;4;4;0;4;Nairobi, Kenya,Emirates Air Transport,Douglas DC-7CF
10/06/1976;13:24;Bridgetown - Kingston;CU-T1201;73;48;25;73;48;25;Off Bridgetown, Barbados,Cubana de Aviacion,McDonnell Douglas DC-8-43
10/13/1976;13:32;Santa Cruz - Viru;N730JP;3;0;3;3;0;3;Santa Cruz, Bolivia,Lloyd Aéreo Boliviano,Boeing B-707-31
10/13/1976;01:37;Mumbai - Chennai;VT-DWN;95;89;6;95;89;6;Near Bombay, India,Indian Airlines,Sud-Aviation Caravelle VI-N
10/28/1976;;Petrolina - Recife;PT-TBA;7;5;2;2;0;2;Near Petrolia, Brazil,Nordeste Linhas Aéreas,Embraer 110C Bandeirante
11/04/1976;;Manado -Gorontalo - Palu - Balikpapan - Banjarmasin;PK-KFR;38;33;5;29;25;4;Banjarmasin, Indonesia,Bali International Air Service,Fokker F-27 Friendship 100
11/05/1976;;Curacao - Port-au-Prince;HP-671;2;0;2;2;0;2;Atlantic Ocean,Inair Panama,Douglas DC-3
11/23/1976;09:45;Athens - Larisa;SX-BBR;50;46;4;50;46;4;Kozani, Greece,Olympic Airways,NAMC YS-11A-500
11/28/1976;18:56;Moscow - Leningrad;CCCP-42471;73;67;6;73;67;6;Moscow, Russia,Aeroflot,Tupolev TU-104B
12/12/1976;23:26;Atlantic City - Cap May;N101AC;10;8;2;3;3;1;Cape May, New Jersey,Atlantic City Airlines,de Havilland Canada DHC-6 Twin Otter 300
12/17/1976;19:40;Ust-Kut - Kirensk;CCCP-88208;7;4;3;7;4;3;"	Ust-Kut, Russia,Aeroflot,Yakovlev 40"
12/17/1976;21:30;"	Chernivtsi - Kiev";CCCP-46672;55;50;5;48;44;4;Kiev, USSR,Aeroflot,Antonov AN-24RV
12/18/1976;16:56;"	Petropavlovsk-Kamchatsky - Yuzhno-Sakhalinsk";CCCP-61752;8;3;5;8;3;5;"Nnear Yuzhno-Sakhalinsk, Russia,Aeroflot,	Ilyushin IL-14M"
12/25/1976;03:45;Cairo - Bangkok;SU-AXA;53;44;9;53;44;9;Near Bangkok, Thailand,EgyptAir,Boeing B-707-366C
12/31/1976;;Trujillo - Tarapoto;OB-R-247;19;14;5;19;14;5;Near Trujillo, Peru,Faucett,Douglas C-54A-1-DO
01/06/1977;17:05;Palm Springs - Las Vegas;N12MK;4;2;2;4;2;2;Near Palm Springs, California,Jet Avia Charter,Gates Learjet 24B
01/13/1977;06:36;Mosses Lake, WA - Tokyo, Japan;JA8054;5;0;5;5;0;5;Anchorage, Alaska,Japan Air Lines,Douglas DC-8
01/13/1977;18:14;Novosibirsk - Alma Ata;CCCP-42369;90;82;8;90;82;8;Near Alma Ata,  Kazakastan, USSR,Aeroflot,Tupolev TU-104A
01/14/1977;;Prince George - Prince Rupert;C-GNTB;12;9;3;12;9;3;Terrace, BC, Canada,Northern Thunderbird Air Ltd.,de Havilland Canada DHC-6 Twin Otter 300
01/15/1977;09:05;Malmo - Bromma;SE-FOZ;22;19;3;22;19;3;Kalvesta, Sweden,Skyline Sweden,Vickers Viscount 838
01/20/1977;;;C-FWAD;2;0;2;1;0;1;,North Canada Air,Bristol 170 Freighter 31M
02/11/1977;;;OK-OCA;5;2;3;4;2;2;Bratislava, Slovakia,Ceskoslovenské Aerolinie,Avia 14T
02/15/1977;23:17;Tashkent - Mineralnyye Vody;CCCP-75520;98;92;6;77;76;1;Mineralnye Vody, Russia,Aeroflot,Ilyushin IL-18V
02/28/1977;;;C-FNAR;10;7;3;4;2;2;Near Saglouc, Canada,Survair,Douglas DC-3
03/01/1977;;Aden - Al Kari;7O-ABF;21;17;3;19;16;3;Off Aden, Yemen,Alyemda,Douglas DC-3
03/03/1977;15:00;Training;MM61995;44;38;6;44;38;6;Near Cascina, Italy,Military - Italian Air Force,Lockheed C-130H
03/04/1977;03:35;Paris, France - Niamey, Nigher;N8635;4;0;4;2;0;2;Niamey, Niger,Overseas National Airways,McDonnell Douglas DC-8-63CF
03/27/1977;17:07;Tenerife - Las Palmas / Tenerife - Las Palmas;N736PA/PH-BUF;644;614;30;583;560;23;Tenerife, Canary Islands,Pan American World Airways / KLM,Boeing B-747-121 / Boeing B-747-206B
03/29/1977;;Palu - Toli Toli;PK-NUP;23;20;3;15;13;2;Bainaha Valley, Indonesia,Merpati Nusantara Airlines,de Havilland Canada DHC-6 Twin Otter 300
03/30/1977;08:39;"	Dnepropetrovsk - 	Zhdanov";CCCP-87738;27;23;4;8;5;3;Near Zhadanof, Russia,Aeroflot,Yakovlev YAK-40
04/04/1977;16:19;Huntsville - Atlanta;N1335U;85;81;4;62;60;2;New Hope, Georgia,Southern Airways,McDonnell Douglas DC-9-31
04/10/1977;;Villavicencio - Bogota;HK-556;35;31;4;35;31;4;SW of Bogota, Colombia,El Venado,Douglas DC-3-3A
04/19/1977;;Parnu - Tapa;;21;15;6;21;15;6;Tapa AFB, Estonia,Military - Soviet Air Force,Antonov An-24
04/27/1977;;;TG-ACA;28;22;6;28;22;6;Guatemala City, Guatemala,Aviateca,Convair CV-440
05/10/1977;20:30;;360;54;50;4;54;50;4;Near Jericho, Jordan,Military - Israel Air Force,Sikorsky CH-53D (helicopter)
05/13/1977;08:45;Varna, Bulgaria  - Beiruit, Lebanon;SP-LZA;9;0;9;9;0;9;Beiruit, Lebanon,LOT Polish Airlines,Antonov An-12BP
05/14/1977;09:33;Nairobi, Kenya  - Luskaka, Zambia;G-BEBP;6;1;5;6;1;5;Near Lusaka, Zambia,IAS Cargo,Boeing 707-321C
05/16/1977;17:35;Pan Am building - JFK Airport;N619PA;25;22;3;4;4;0;New York, New York,New  York Helicopter,Sikorsky S61L
05/27/1977;08:45;Lisbon - Havana;CCCP-86614;69;59;10;67;57;10;Havana, Cuba,Aeroflot,Ilyushin IL-62M
06/03/1977;;;FAB2157;18;16;2;18;16;2;Natal, Brazil,Military - Brazilian Air Force,Embraer C-95 Bandeirante
06/20/1977;;Carrasco - Salto-Nueva Hesperides;CX-BJE;15;13;2;12;10;2;Salto-Nueva Hesperides, Uruguay,Fuerza Aérea Uruguaya,Embraer 110C Bandeirante
06/21/1977;22:30;Wake-Agana;156176;16;0;16;16;0;16;Off Wake Island,Military - U.S. Navy,Lockheed EC-130Q
07/06/1977;23:30;Saint Louis, MO - Detroit, MI;N280F;3;0;3;3;0;3;Saint Louis, Missouri,Fleming International Airways,Lockheed L-188AF Electra
07/08/1977;;;CCCP-46847;7;NULL;NULL;6;NULL;NULL;Off Kirovograd, Ukraine,Aeroflot,Antonov AN-24
07/14/1977;12:30;;;30;25;5;30;25;5;Near Cuangar, Angola,Military - Angolan Air Force,Antonov AN-26
07/20/1977;;"	Vitim - Irkutsk";CCCP-52096;40;34;6;40;34;6;"	Vitim, Russia,Aeroflot,Ilyushin IL-14M"
07/20/1977;17:30;Tippi - Jima;ET-ABF;5;2;3;5;2;3;Jima, Ethiopia,Ethiopian Airlines,Douglas DC-3
07/24/1977;19:00;Punta Arenas - Santiago;FAC-989;82;75;7;38;31;7;Near Puerto Montt, Chile,Military - Chilean Air Force,Douglas DC-6B
07/25/1977;08:00;Yoro - Honduran;FAH-301;40;36;4;25;NULL;NULL;Near Yoro, Honduras,Military - Honduran Air Force,Douglas C-47
08/01/1977;12:36;Burbank - Santa Barbara;N4TV;2;1;1;2;1;1;Encino, California,Private KNBC Los Angeles,Bell 206B JetRanger
08/20/1977;21:06; Catalina Island-Long Beach;N8817E;3;0;3;3;0;3;San Jose, Costa Rica,Monarch Aviation,Convair CV-880
08/25/1977;05:40;Honolulu-Kailua Kona;N4917;2;0;2;2;0;2;Kona, Hawaii,Island Airways,Shorts SC-7 Skyvan 3-200
09/02/1977;08:38;Hong Kong-Bangkok;G-ATZH;4;0;4;4;0;4;Off Hong Kong,Transmeridian Air Cargo,Canadair CL-44D4-2
09/04/1977;;Guayaquil - Cuenca;HC-BCL;33;29;4;33;29;4;Near Cuenca, Ecuador,Servicios Aereos Nacionales Airways,Vickers Viscount 764D
09/06/1977;14:52;Iliamna - Anchorage;N563MA;13;11;2;13;11;2;Mt. Iliamna, Alaska,Alaska Aeronautical Industries,de Havilland Canada DHC-6 Twin Otter 200
09/08/1977;;Mongasat - Keng Tung;XY-AEH;19;16;3;19;16;3;Mt. Loi Hsam Hsao, Burma,Burma Airways,de Havilland Canada DHC-6 Twin Otter 300
09/12/1977;00:12;Yakutat - Anchorage;N6314J;4;0;4;4;0;4;Yakutat, Alaska,Safe Air Cargo,Douglas DC-7BF
09/14/1977;23:48;Kirtland AFB - Nellis AFB;62-3536;20;0;20;20;0;20;Near Albuquerque, New Mexico,Military - U.S. Air Force,Boeing - EC-135K
09/22/1977;16:59;Istanbul - Bucharest;HA-LBC;53;45;8;29;21;8;Bucharest, Romania,Malev Hungarian Airlines,Tupolev TU-134
09/27/1977;;Tokyo-Hong Kong-Kuala Lumpur;JA-8051;79;69;10;34;26;8;Kuala Lumpur,  Malaysia,Japan Air Lines,McDonnell Douglas DC-8-62H
10/20/1977;18:52;Greenville - Baton Rouge;N55VM;26;24;2;6;4;2;Near Gillsburg, Mississippi,L & J Company,Convair CV-300
10/21/1977;10:30;;157139;37;33;4;24;NULL;NULL;Mindoro, Philippines,Military - U.S. Marine Corps,Sikorksky CH-53 (helicopter)
11/03/1977;;Palenque - San Cristobal de las Casas;XA-FUA;13;12;1;13;12;1;San Cristobal de las Casas, Mexico,Servicios Aereos Martinez Leon,Britten-Norman BN-2A-8 Trislander
11/19/1977;04:12;Rome, Italy - Asmara, Ethiopia;ET-ACD;5;2;3;5;2;3;Rome, Italy,Ethiopian Airlines,Boeing 707-360C
11/19/1977;21:48;Brussels - Funchal;CS-TBR;164;156;8;131;125;6;Near Funchal, Island of Madeira, Portugal,TAP (Air Portugal),Boeing B-727-282
11/21/1977;10:04;Buenos  Aires - San Carlos de Bariloche;LV-JGY;79;74;5;46;41;5;Near Bariloche, Argentina,Austral Lineas Aeras (Argentina),BAC One-Eleven 420EL
11/26/1977;02:30;Mont-de-Marsan-Hyères;182;32;28;4;32;28;4;Near Beziers, France,Military - French Air Force,Nord 2501 Noratlas
12/02/1977;;Jeddah - Benghazi;LZ-BTN;165;159;6;59;59;0;Near Al Bayda, Lebanon,Balkan Bulgarian Airlines,Tupolev TU-154B
12/04/1977;20:36;Penang - Kuala Lumpur;9M-MBD;100;93;7;100;93;7;Straits of Johore, near Kampung Ladang, Malaysia,Malaysia Airlines,Boeing B-737-2H6
12/08/1977;12:00;;N4730S;19;18;1;17;16;1;Intracostal City, Louisiana,Petroleum Helicopter,SNIAS SA330J
12/09/1977;19:25;Tarko-Sale - Surgut;CCCP-47695;23;18;5;17;13;4;Tarko-Saley, USSR,Aeroflot,Antonov AN-24
12/11/1977;11:20;Lajes-Lajes;153428;13;0;13;13;0;13;Hierro, Canary Islands,Military - U.S. Navy,Lockheed P-3B Orion
12/13/1977;19:22;Evansville - Nashville;N51071;29;26;3;29;26;3;Evansville, Indiana,National Jet Services Inc.,  (Air Indiana),Douglas DC-3
12/18/1977;01:38;San Francisco, CA - Salt Lake City, Utah;N8047U;3;0;3;3;0;3;Near Salt Lake City, Utah,United Air Lines,Douglas DC-8-54F
12/18/1977;20:14;Zurich-Genève-Funchal;HB-ICK;57;52;5;36;35;1;Off Madeira, Portugal,SATA,Aerospatiale Caravelle 10R
12/19/1977;07:48;St Croix, VI - Vieques, PR;N862JA;10;9;1;5;5;0;Vieques, Puerto Rico,Vieques Air Link,Britten-Norman BN-2A Islander
12/24/1977;;Charlotte Amalie-Willemstad;N9164Y;10;8;2;10;8;2;Willemstad, Curacao, Netherlands Antilles,Valley Air Service,Piper PA-31-350 Navajo
12/29/1977;;Guayaquil - Cuenca;HC-BEM;24;20;4;24;20;4;Cuenca, Ecuador,Servicios Aereos Nacionales,Vickers Viscount 764 D
01/01/1978;20:41;Bombay - Dubai;VT-EBD;213;190;23;213;190;23;Off Bandra, Maharashtra, India,Air India,Boeing B-747-237B
